id,listing_url,name,description,picture_url,host_id,host_response_time,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2971940,https://www.airbnb.com/rooms/2971940,Casa do Porto Carreiro,"Casa de campo, situada na aldeia freguesia de Ossela, terra natal do escritor Ferreira de Castro. Perto da casa existe uma microcervejaria (Cerveja Vadia) que pode ser visitada com marcação prévia. Rio e montanha que convidam a passeios.<br /><br /><b>The space</b><br />Situada perto de rio e montanha. Lugar calmo e aprazível. Possibilidade de efetuar visitas a uma microcervejaria artesanal (Cerveja Vadia).<br />Caminhos pedestres baseados na literatura de Ferreira de Castro.<br /><br /><b>Guest access</b><br />Acesso a toda a casa, incluindo jardim e pátio com churrasqueira.<br /><br /><b>License number</b><br />Registo n°20090/AL",https://a0.muscache.com/pictures/acb2dfde-808c-445a-878c-777d3766da95.jpg,15163187,within an hour,"Oliveira de Azeméis, Aveiro, Portugal",Ossela,OLIVEIRA DE AZEMÉIS,40.81889,-8.43329,Entire home/apt,5,2,2,"[""Wifi"", ""Baby bath"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Lockbox"", ""Hangers"", ""High chair"", ""Free parking on premises"", ""BBQ grill"", ""TV"", ""Dishes and silverware"", ""Pocket wifi"", ""Refrigerator"", ""Kitchen"", ""Crib"", ""Iron"", ""Air conditioning"", ""Backyard"", ""Children\u2019s books and toys"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Private patio or balcony"", ""Dryer"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$73.00,33,4.84,4.78,4.91,4.81,4.97,4.72,4.81,0.40
2976144,https://www.airbnb.com/rooms/2976144,PortoSense Ribeira T0  Aprt  2/3 pax,"Studios T0  na Praça da Ribeira,  com vistas de lado para o Rio Douro. Oferecemos privacidade, espaço, conforto e a vantagem de se sentir como em sua casa. Totalmente independentes, os apartamentos têm  58m2 cada, cozinha e Qt.banho.<br /><br /><b>The space</b><br />3 Apartamentos T0 independentes,  para 2/3 pessoas cada, com cama de casal (180x200) ou  2 camas de solteiro, e 1 cama extra a pedido.<br />Cada Studio com cozinha bem equipada  e wc privativo, Máquinas de lavar roupa e loiça, fogão micro-ondas, frigorífico, tudo o que precisa!<br /><br /><b>Guest access</b><br />Wi-Fi e preço especial para Parking",https://a0.muscache.com/pictures/39056229/aec71982_original.jpg,14921668,within an hour,"Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.14127,-8.61232,Entire home/apt,3,,1,"[""Wifi"", ""Waterfront"", ""Hair dryer"", ""Essentials"", ""Cable TV"", ""Lockbox"", ""Hangers"", ""Kitchen"", ""Crib"", ""Iron"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Washer"", ""Hot water"", ""TV with standard cable"", ""Dryer"", ""Fire extinguisher"", ""Elevator"", ""Cooking basics"", ""Long term stays allowed""]",$128.00,0,,,,,,,,
2985199,https://www.airbnb.com/rooms/2985199,Low Cost Apartment - Amazing Views!,"Our flat has 2 bedrooms with 4 single beds that can turn into 2 double beds. We have 2 bathrooms, a fully equipped kitchen, Free WiFi, TV and dining room and an amazing view from the balcony. Experience Porto with us, you will feel right at home!<br /><br /><b>The space</b><br />This apartment is unique! Susana has decorated it very carefully, presenting you with several typical portuguese details. It is very well located, near all points of interest in the area and all urban commodities.<br />The apartment has a lot of luminosity and an amazing landscape, which gives you the opportunity to enjoy an appetizer while watching the sunset and relaxing on the balcony.<br /><br /><b>Guest access</b><br />It can comfortably accommodate up to 8 persons, if you have a family with children. For instance, the 2 rooms can be occupied with 2 couples while 4 children can stay in the living room beds. Of course that these decisions are quite personal to each family.<br />Our guests will have access t",https://a0.muscache.com/pictures/68314176/74241aa5_original.jpg,15220913,within an hour,"Vila Nova de Gaia Municipality, Porto District, Portugal",Santa Marinha e São Pedro da Afurada,VILA NOVA DE GAIA,41.13339,-8.60861,Entire home/apt,8,2,6,"[""Wifi"", ""Waterfront"", ""Baby bath"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hangers"", ""Children\u2019s dinnerware"", ""High chair"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Crib"", ""Iron"", ""Shower gel"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Outdoor furniture"", ""Host greets you"", ""Private patio or balcony"", ""Cooking basics"", ""TV with standard cable"", ""Paid parking off premises"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Elevator"", ""Smoke alarm"", ""Long term stays allowed""]",$85.00,186,4.81,4.89,4.77,4.96,4.97,4.74,4.88,1.97
2991748,https://www.airbnb.com/rooms/2991748,Room in center  near the beach.,"A spacious, confortable room with plenty of light.<br />It has a bathroom next door for the exclusive use of the room, providing plenty of privacy.<br />Located in the historical center, in a quiet area, close to the beach (12 minutes) and metro (15 minutes)<br /><br /><b>The space</b><br />The house was recently renovated.<br />Guests can use the garage to store bikes, surfboards etc.<br /><br /><b>Guest access</b><br />The guests can use the kitchen (fridge, microwave, stove ...).<br />Next to the kitchen there is a small outdoor garden space with a table",https://a0.muscache.com/pictures/miso/Hosting-2991748/original/c54e61a2-b332-434e-9822-c98b01da0cd4.jpeg,14905055,within an hour,,Vila do Conde,VILA DO CONDE,41.35096,-8.74409,Private room,2,1,1,"[""Wifi"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hangers"", ""BBQ grill"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Patio or balcony"", ""Lock on bedroom door"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Shampoo"", ""Coffee maker"", ""Hot water"", ""TV with standard cable"", ""Ethernet connection"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$28.00,117,4.87,4.91,4.95,4.91,4.88,4.88,4.86,1.20
2991886,https://www.airbnb.com/rooms/2991886,Room in center  near the beach,"Spacious room with plenty of light.<br />It has a bathroom next door (white/green) for the exclusive use of the room, providing plenty of privacy.<br />Located in the historical center, in a quiet area, close to the beach (12 minutes) and metro (15 minutes)<br /><br /><b>The space</b><br />The house was recently renovated.<br /><br /><b>Guest access</b><br />The guests can use the kitchen (fridge, microwave, stove ...).<br />Next to the kitchen there is a small outdoor garden space with a table",https://a0.muscache.com/pictures/d3bdc54a-634f-463f-b32c-fd2429a5d091.jpg,14905055,within an hour,,Vila do Conde,VILA DO CONDE,41.35063,-8.74314,Private room,4,2,3,"[""Wifi"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hangers"", ""BBQ grill"", ""Dishes and silverware"", ""Body soap"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Dining table"", ""Freezer"", ""Shower gel"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hot water"", ""Wine glasses"", ""TV with standard cable"", ""Oven"", ""Hot water kettle"", ""Clothing storage: closet"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$72.00,7,4.57,4.57,4.71,4.86,4.86,4.71,4.71,0.08
3014885,https://www.airbnb.com/rooms/3014885,Vila Nova de Gaia_near Madalena beach & Oporto II,"Casa da Madalena is in a quiet street, near the beach (3km) and Oporto City (6 Km)<br />The supermarket is at the parallel street.<br />It is 30 meters from the bus and it´s near of the train station,  allowing you to quickly reach the historic city center.<br /><br /><b>The space</b><br />Madalena Room is in a quiet street, near the beach (3km) and Oporto City (6 Km). Two bicycles are available. <br />It is 30 meters from the bus station and 600 meters from the train station, from which you can travel along the coast or quickly reach the historic city center.<br />The room is part of a house with two floors and is located on the top floor. <br />The room is bright and with two single beds, comfortably sleeps two people.<br /><br /><b>Guest access</b><br />Guests have access to kitchen, living room and garden, situated in the backyard.<br /><br /><b>Other things to note</b><br />We have two friendly cats, Rondo and Pingú, who interact with us.",https://a0.muscache.com/pictures/51615764/1ec62b0c_original.jpg,15331047,N/A,"Madalena, Porto District, Portugal",Madalena,VILA NOVA DE GAIA,41.10816,-8.63358,Private room,3,1,2,"[""Lock on bedroom door"", ""Wifi"", ""TV with standard cable"", ""Backyard"", ""Free parking on premises"", ""Microwave"", ""BBQ grill"", ""Essentials"", ""Cable TV"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed""]",$35.00,11,4.82,5.0,5.0,4.91,5.0,4.91,5.0,0.12
3035176,https://www.airbnb.com/rooms/3035176,S. Bento I - Studio with terrace,"Cozy apartment with a modern and unique decor, located directly opposite São Bento Station, at the beginning of Rua das Flores. Has three fronts, full of windows and a fantastic private terrace!<br /><br /><b>The space</b><br />Situated right in the heart of the city, opposite the S. Bento Train Station and at the beginning of Rua das Flores, offers great views and a fantastic private terrace to enjoy the late afternoon or make a meal outdoors. <br />It is the perfect accommodation for a solo traveler, two friends or a couple in love. Set in a historic building which has been fully restored to provide every comfort to its guests, allows, despite having no kitchen, preparing small meals because it is equipped with a fridge, microwave and kettle.<br /><br /><b>Guest access</b><br />Refrigerator, microwave, kettle, toaster, hairdryer, LCD, cable TV, Wi-Fi; Dishes; linens and towels; Guest Book.",https://a0.muscache.com/pictures/38894356/a40101de_original.jpg,2891070,within an hour,"Porto, Porto District, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.1445,-8.61064,Entire home/apt,2,,1,"[""Wifi"", ""TV with standard cable"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Elevator"", ""Long term stays allowed""]",$109.00,21,4.05,4.75,4.5,4.05,4.05,4.33,4.29,0.22
3035499,https://www.airbnb.com/rooms/3035499,Apartamento de luxo!!,"2 Quartos amplos com casa de banho privativa,  um tem banheira de hidromassagem o outro tem duche  e ambos têm acesso a lindo terraço. Acesso a cozinha moderna e completamente equipada. - 45 eur/noite por cada quarto.e 90 eur para todo/noite<br /><br /><b>The space</b><br />Local central de Gaia, com acesso direto a transportes públicos para o Porto e arredores, perto de espaços comerciais, zonas de lazer...<br /><br /><b>Guest access</b><br />Acesso a cozinha completamente equipada, com área de refeições, microondas, frigorífico, fogão, forno, torradeira, centrifugadora para sumos e lavandaria, possível acesso a garagem privada. Porta de acesso ao apartamento blindada, mas o apartamento encontra-se numa zona muito segura e sem violência<br /><br /><b>Other things to note</b><br />Prédio muito sossegadao e discreto, com muito boa exposição solar.",https://a0.muscache.com/pictures/38886521/d79f7c47_original.jpg,14981251,a few days or more,"Vila Nova de Gaia, Porto, Portugal",Oliveira do Douro,VILA NOVA DE GAIA,41.12348,-8.58839,Entire home/apt,4,2,2,"[""Wifi"", ""TV with standard cable"", ""Free parking on premises"", ""Dryer"", ""Heating"", ""Essentials"", ""Cable TV"", ""Elevator"", ""Kitchen"", ""Long term stays allowed""]",$105.00,17,4.13,3.6,4.47,4.27,4.33,3.53,3.67,0.18
3049916,https://www.airbnb.com/rooms/3049916,Egg Nuts Apt - Historic Center,"The sweetest apartment in town! <br />The Egg Nuts apartment is on top of one of the oldest Pastry Shops shops in Porto center, where you can have your breakfast included on the price.<br /><br /><b>The space</b><br />Is a large, charming and sunny space with 55m2. With one bed room, and a sofa-bed convertible on the living room is a comfortable place for 3. <br />Two bathroom and a kitchen with fridge/freezer, stove and microwave. With the necessary equipment for cooking during holidays or for a small stay in work. <br />Is a second floor without elevator. <br />You have free WIFI , music equipment and same books, including city guides. <br /><br />This is a city center apartment, that is turn back to some courtyards  with engines from restaurants. It make some noise, please note this if you are looking for a quiet place.<br /><br /><b>Guest access</b><br />We will be present when you arrive and special snacks and drinks are waiting for you.  <br />We are glad to help you during your",https://a0.muscache.com/pictures/40603873/2b3d3396_original.jpg,12759224,within an hour,"Porto, Porto District, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.14708,-8.61664,Entire home/apt,3,1,1,"[""Wifi"", ""Breakfast"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Security cameras on property"", ""Hangers"", ""High chair"", ""Keypad"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Refrigerator"", ""Kitchen"", ""Crib"", ""Cleaning before checkout"", ""Iron"", ""Air conditioning"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Shampoo"", ""Coffee maker"", ""Hot water"", ""Private patio or balcony"", ""Cooking basics"", ""TV with standard cable"", ""Paid parking off premises"", ""Fire extinguisher"", ""Stove"", ""Smoke alarm"", ""Long term stays allowed""]",$90.00,52,4.92,4.92,5.0,4.94,4.96,4.96,4.92,0.54
3059818,https://www.airbnb.com/rooms/3059818,Enjoy Porto Apartment by Porto City Hosts,"Spacious apartment with 2 bedrooms, 2 bathrooms and parking included, in a building with elevator, in the city center, between Trindade and Rua Santa Catarina<br />Served by 2 metro stations, Bolhão and Trindade, 5 minutes away, with direct connection to the airport and 5 minutes away from the renovated Avenida dos Aliados and other attractions.<br />Great for couples and families with children. Whether you're coming for a family retreat or coming to see the city, this will definitely be a great choice.<br /><br /><b>The space</b><br />The apartment is located on the 6th floor with elevator access. It is located in one of the most central areas of the city, 3 minutes from the biggest pedestrian and commercial street of the city of Porto (Rua Santa Catarina).<br />It is located 5 minutes from the Bolhão Market and Porto's most famous café: Majestic!<br />It has two bedrooms with double bed, two bathrooms with shower and a living room equipped with sofa bed and cable TV and wifi internet",https://a0.muscache.com/pictures/2af8a996-62ee-4ae2-a39d-97cb4ce837a8.jpg,101838501,within an hour,"Porto, Portugal","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",PORTO,41.15337,-8.60743,Entire home/apt,5,2,2,"[""Wifi"", ""Dedicated workspace"", ""Bidet"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Paid street parking off premises"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Lockbox"", ""Hangers"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Free parking garage on premises \u2013 1 space"", ""Toaster"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Body soap"", ""Refrigerator"", ""Kitchen"", ""Dining table"", ""Iron"", ""Freezer"", ""Bathtub"", ""Shower gel"", ""Luggage dropoff allowed"", ""Microwave"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Wine glasses"", ""TV with standard cable"", ""Laundromat nearby"", ""Long term stays allowed"", ""Ethernet connection"", ""Hot water kettle"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Elevator"", ""Smoke alarm"", ""Cleaning products""]",$197.00,31,4.55,4.67,4.6,4.77,4.83,4.6,4.55,0.32
